"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL1824876";"";"0";"541.04";"2";"6.1";"14i";"CC(Oc1cc(cnc1N)c2ccc(cc2)C(=O)N3CCC[C@@H]3CN4CCCC4)c5c(F)ccc(F)c5Cl";"IC50";"'='";"390";"nM";"6.41";"";"";"UO_0000065";"11.85";"0.23";"0.31";"8.94";"False";"CHEMBL1826482";"Inhibition of human recombinant c-MET kinase expressed in A549 cells assessed as inhibition of HGF-induced autophosphorylation by ELISA method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"A549";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1821723";"1";"Scientific Literature";"J. Med. Chem.";"2011";"CHEMBL3307651"
"CHEMBL3417483";"";"0";"546.65";"1";"4.34";"7b";"CN1CCN(CCCCCOC(=O)Nc2cccc(CN3N=C(C=CC3=O)n4ccc5ccc(F)cc45)c2)CC1";"IC50";"'='";"10";"nM";"8";"";"";"UO_0000065";"14.63";"0.27";"3.66";"9.45";"False";"CHEMBL3420280";"Inhibition of recombinant c-Met (unknown origin) using poly (Glu,Tyr)4:1 substrate incubated for 60 mins by ELISA method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3414492";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";""
"CHEMBL1813647";"";"0";"542.52";"2";"6.43";"15c";"Fc1ccc(cc1)N2C=CC=C(C(=O)Nc3ccc(Oc4ncnc5occ(c6cccs6)c45)c(F)c3)C2=O";"IC50";"'>'";"10000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1816161";"Inhibition of c-Met after 60 mins by ELISA";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1811756";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";""
"CHEMBL3580678";"";"0";"592.58";"2";"7.11";"18";"CN(C(=O)c1cnn(c2ccccc2)c1C(F)(F)F)c3ccc(Oc4ccnc5cc(sc45)c6cn(C)cn6)c(F)c3";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL3585032";"Inhibition of phosphorylation of c-Met in human MKN45 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"MKN-45";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3580568";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"CHEMBL3307603"
"CHEMBL1796185";"";"0";"400.44";"0";"3.22";"7i";"Cc1ccc(C)n1c2ccc(cc2)C(=O)NNC(=O)C(=O)c3c[nH]c4ccccc34";"IC50";"'='";"16000";"nM";"4.8";"";"";"UO_0000065";"11.98";"0.22";"1.58";"5";"False";"CHEMBL1798372";"Inhibition of c-MET assessed as incorporation of p33 using [gammaP33]-ATP by microplate scintillation counting";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1795330";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2011";""
"CHEMBL3334556";"";"0";"361.37";"0";"1";"10";"OCCn1cc(cn1)c2cnc3nnn(Cc4c[nH]c5ncccc45)c3n2";"IC50";"'='";"10";"nM";"8";"";"";"UO_0000065";"22.14";"0.4";"7";"6.49";"False";"CHEMBL3369647";"Inhibition of c-Met autophosphorylation in human NCI-H441 cells for 1 hr by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"NCI-H441";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351544";"1";"Scientific Literature";"J. Med. Chem.";"2014";"CHEMBL3308121"
"CHEMBL2333163";"SESQUIBASTADIN 1";"0";"1412.37";"";"";"1";"O\N=C(/Cc1cc(Br)c(O)c(Oc2ccc(CCNC(=O)\C(=N\O)\Cc3cc(Br)c(O)c(c3)c4cc(C\C(=N/O)\C(=O)NCCc5ccc(O)c(Br)c5)cc(Br)c4O)cc2Br)c1)\C(=O)NCCc6ccc(O)c(Br)c6";"IC50";"'='";"800";"nM";"6.1";"";"";"UO_0000065";"4.32";"";"";"";"False";"CHEMBL2345559";"Inhibition of MET (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331160";"1";"Scientific Literature";"J. Nat. Prod.";"2013";""
"CHEMBL3334570";"";"0";"375.4";"0";"1.33";"31";"C[C@H](c1ccn2nccc2c1)n3nnc4ncc(nc34)c5cnn(CCO)c5";"IC50";"'='";"30";"nM";"7.52";"";"";"UO_0000065";"20.04";"0.37";"6.19";"6.73";"False";"CHEMBL3369646";"Inhibition of c-Met (unknown origin) using Poly E4Y substrate and ATP incubated for 45 mins by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351544";"1";"Scientific Literature";"J. Med. Chem.";"2014";""
"CHEMBL3334553";"";"0";"341.38";"0";"2.82";"3";"Cn1cc(cn1)c2cnc3ncn(Cc4ccc5ncccc5c4)c3n2";"IC50";"'='";"96";"nM";"7.02";"";"";"UO_0000065";"20.56";"0.37";"4.2";"9.44";"False";"CHEMBL3369646";"Inhibition of c-Met (unknown origin) using Poly E4Y substrate and ATP incubated for 45 mins by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351544";"1";"Scientific Literature";"J. Med. Chem.";"2014";""
"CHEMBL2029681";"";"0";"387.47";"0";"4.11";"26";"C[C@@H](c1ccc2ncccc2c1)n3nnc4C=CN(C(=O)c34)c5cc(C)cs5";"IC50";"'='";"7";"nM";"8.15";"";"";"UO_0000065";"21.05";"0.4";"4.04";"12.43";"False";"CHEMBL2034583";"Inhibition of c-Met";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029295";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";""
"CHEMBL2029682";"";"0";"387.47";"0";"4.11";"27";"C[C@@H](c1ccc2ncccc2c1)n3nnc4C=CN(C(=O)c34)c5ccc(C)s5";"IC50";"'='";"7";"nM";"8.15";"";"";"UO_0000065";"21.05";"0.4";"4.04";"12.43";"False";"CHEMBL2034583";"Inhibition of c-Met";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029295";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";""
"CHEMBL2029684";"";"0";"419.39";"0";"3.47";"29";"COc1cnc2ccc(Cn3nnc4C=CN(C(=O)c34)c5cc(F)cc(F)c5)cc2c1";"IC50";"'='";"12";"nM";"7.92";"";"";"UO_0000065";"18.89";"0.35";"4.45";"10.59";"False";"CHEMBL2034583";"Inhibition of c-Met";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029295";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";""
"CHEMBL2029686";"";"0";"477.47";"0";"4.04";"31";"COCCOc1cnc2ccc(cc2c1)[C@H](C)n3nnc4C=CN(C(=O)c34)c5cc(F)cc(F)c5";"IC50";"'='";"1";"nM";"9";"";"";"UO_0000065";"18.85";"0.35";"4.96";"10.71";"False";"CHEMBL2034583";"Inhibition of c-Met";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029295";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";""
"CHEMBL3780566";"";"0";"707.2";"2";"8.64";"33";"COc1cc2c(Oc3ccc(NC(=O)C4=C(Cl)c5ccccc5N(C4=O)c6ccccc6)cc3F)ccnc2cc1OCCCN7CCCCC7";"IC50";"'='";"18.39";"nM";"7.74";"";"";"UO_0000065";"10.94";"0.21";"-0.9";"8.15";"False";"CHEMBL3782289";"Inhibition of cMet (unknown origin) using poly (Glu, Tyr) 4:1 as substrate after 30 mins by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3779856";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2016";""
"CHEMBL3394473";"";"0";"459.48";"0";"4.32";"28e";"COc1cc(NC(=O)C2(CC2)C(=O)Nc3ccc(cc3)c4cccc5[nH]nc(N)c45)ccc1F";"IC50";"'='";"50.2";"nM";"7.3";"";"";"UO_0000065";"15.89";"0.29";"2.98";"5.98";"False";"CHEMBL3396121";"Inhibition of purified recombinant c-MET (unknown origin) using poly (Glu, Tyr) substrate after 60 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3392979";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2015";""
"CHEMBL1802590";"";"0";"441.51";"0";"2.46";"35";"CS(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(=O)c2c1)N4CCC5(CC4)OCCO5";"IC50";"'='";"790";"nM";"6.1";"";"";"UO_0000065";"13.82";"0.27";"3.64";"6.24";"False";"CHEMBL1803464";"Inhibition of c-MET overexpressed in human GTL-16 cells assessed as phosphorylation at C-terminal Y1349 after 2 hrs by Western blot analysis";"B";"BAO_0000219";"cell-based format";"";"";"";"GTL-16";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1800066";"1";"Scientific Literature";"J. Med. Chem.";"2011";""
"CHEMBL2442118";"";"0";"573.57";"2";"7.33";"36g";"CC(Sc1cc(cnc1N)c2ccc(cc2)C(=O)N3CCC(CC3)N4CCCC4)c5c(Cl)ccc(F)c5Cl";"IC50";"'='";"22.1";"nM";"7.66";"";"";"UO_0000065";"13.35";"0.28";"0.33";"12.26";"False";"CHEMBL2447158";"Inhibition of c-Met (unknown origin) using poly (Glu, Tyr) 4:1 as substrate after 60 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2440064";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";""
"CHEMBL2442139";"";"0";"536.46";"2";"5.87";"10o";"CC(Sc1cc(cnc1N)c2ccc(OCC(=O)N3CCOCC3)cc2)c4c(Cl)ccc(F)c4Cl";"IC50";"'='";"50.5";"nM";"7.3";"";"";"UO_0000065";"13.6";"0.28";"1.43";"9.39";"False";"CHEMBL2447158";"Inhibition of c-Met (unknown origin) using poly (Glu, Tyr) 4:1 as substrate after 60 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2440064";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";""
"CHEMBL2442138";"";"0";"448.35";"1";"6.12";"10n";"CC(Sc1cc(cnc1N)c2ccc3NC(=O)Cc3c2)c4c(Cl)ccc(F)c4Cl";"IC50";"'='";"130.2";"nM";"6.88";"";"";"UO_0000065";"15.36";"0.32";"0.77";"10.12";"False";"CHEMBL2447158";"Inhibition of c-Met (unknown origin) using poly (Glu, Tyr) 4:1 as substrate after 60 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2440064";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";""
"CHEMBL3633929";"";"0";"419.87";"0";"4.96";"8d";"CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2c1";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL3636787";"Inhibition of c-MET (unknown origin) after 120 mins by HotSpot assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3632549";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";""
"CHEMBL1802831";"";"0";"522.59";"1";"1.69";"61";"CN(C)S(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4cnn(CC(=O)N5CCOCC5)c4";"IC50";"'='";"290";"nM";"6.54";"";"";"UO_0000065";"12.51";"0.24";"4.85";"5.16";"False";"CHEMBL1803464";"Inhibition of c-MET overexpressed in human GTL-16 cells assessed as phosphorylation at C-terminal Y1349 after 2 hrs by Western blot analysis";"B";"BAO_0000219";"cell-based format";"";"";"";"GTL-16";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1800066";"1";"Scientific Literature";"J. Med. Chem.";"2011";""
"CHEMBL1802829";"";"0";"409.47";"0";"2.37";"59";"CN(C)S(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4cnn(C)c4";"IC50";"'='";"80";"nM";"7.1";"";"";"UO_0000065";"17.33";"0.33";"4.73";"7.3";"True";"CHEMBL1803464";"Inhibition of c-MET overexpressed in human GTL-16 cells assessed as phosphorylation at C-terminal Y1349 after 2 hrs by Western blot analysis";"B";"BAO_0000219";"cell-based format";"";"";"";"GTL-16";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1800066";"1";"Scientific Literature";"J. Med. Chem.";"2011";""
"CHEMBL3623375";"";"0";"509.64";"1";"4.67";"19";"CN(C)CCCNC(=O)c1csc2nc(cn12)c3ccc(NC(=O)Nc4cc(on4)C(C)(C)C)cc3";"IC50";"'>'";"10000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3624358";"Inhibition of human recombinant Met";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3621115";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";""
"CHEMBL3977931";"";"0";"694.69";"2";"6.53";"17";"COc1cc2c(Oc3ccc(NC(=O)c4cn(cn4)c5ccccc5OC(F)(F)F)cc3F)ccnc2cc1OCCCN6CCN(C)CC6";"IC50";"'='";"43";"nM";"7.37";"";"";"UO_0000065";"10.6";"0.2";"0.84";"7.14";"False";"CHEMBL3874953";"Inhibition of c-MET (unknown origin) using poly (Glu, Tyr) 4:1 as substrate after 30 mins by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3872279";"1";"Scientific Literature";"Bioorg Med Chem";"2017";""
"CHEMBL3818738";"";"0";"429.47";"0";"3.16";"4a";"Cn1cc(cn1)c2ccc3nnc(Sc4ccc5ncc6NC(=O)COc6c5c4)n3c2";"IC50";"'='";"9.3";"nM";"8.03";"";"";"UO_0000065";"18.7";"0.35";"4.87";"8.09";"False";"CHEMBL3819777";"Inhibition of c-Met (unknown origin) incubated for 1 hr by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3817824";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";""
"CHEMBL3818928";"";"0";"505.54";"1";"3.34";"4g";"COCCN1C(=O)COc2c1cnc3ccc(Sc4nnc5c(F)cc(cn45)c6cnn(C)c6)cc23";"IC50";"'='";"11.4";"nM";"7.94";"";"";"UO_0000065";"15.71";"0.3";"4.6";"7.97";"False";"CHEMBL3819777";"Inhibition of c-Met (unknown origin) incubated for 1 hr by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3817824";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";""
"CHEMBL3093587";"";"0";"509.53";"1";"3.61";"3c";"CN1C=C(C(=O)Nc2ccc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)cc2)C(=O)N1c6ccccc6";"IC50";"'='";"330";"nM";"6.48";"";"";"UO_0000065";"12.72";"0.23";"2.87";"5.2";"False";"CHEMBL3094548";"Inhibition of c-Met (unknown origin) using biotinylated poly-GluTyr (4:1) as substrate preincubated for 60 mins followed by 1000 uM of ATP addition measured after 20 mins by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3091368";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";""
"CHEMBL3093579";"";"0";"574.01";"2";"5.33";"26";"Cl.CC1=CC=C(C(=O)Nc2ccc(Oc3ccc4nc(NC(=O)C5CC5)cn4c3)c(F)c2)C(=O)N1c6ccccc6";"IC50";"'='";"1.9";"nM";"8.72";"";"";"UO_0000065";"16.22";"0.3";"3.39";"8.17";"False";"CHEMBL3094553";"Inhibition of c-Met (unknown origin) using biotinylated poly-GluTyr (4:1) as substrate preincubated for 5 mins followed by 2 uM of ATP addition measured after 20 mins by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3091368";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";""
"CHEMBL1802833";"";"0";"453.52";"0";"2.21";"63";"CN(C)S(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4cnn(CCCO)c4";"IC50";"'='";"3";"nM";"8.52";"";"";"UO_0000065";"18.79";"0.36";"6.31";"7.26";"False";"CHEMBL1803461";"Inhibition of human recombinant c-Met-catalyzed phosphorylation of N-biotinylated peptide (EQEDEPEGDYFEWLE-CONH2) by time-resolved fluorescence resonance energy transfer assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1800066";"1";"Scientific Literature";"J. Med. Chem.";"2011";""
"CHEMBL1813649";"";"0";"582.59";"2";"7.09";"15e";"CSc1nc(Oc2ccc(NC(=O)C3=CC=CN(C3=O)c4ccc(F)cc4)cc2F)c5c(coc5n1)c6ccccc6";"IC50";"'>'";"10000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1816161";"Inhibition of c-Met after 60 mins by ELISA";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1811756";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";""
"CHEMBL1170607";"";"0";"397.87";"0";"3.69";"11";"Cl.Nc1ncc(cc1c2oc3ccccc3n2)c4cnn(c4)C5CCOCC5";"IC50";"'='";"430";"nM";"6.37";"";"";"UO_0000065";"17.62";"0.32";"2.68";"6.92";"False";"CHEMBL1175153";"Inhibition of recombinant c-MET by HTRF assay";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177783";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";""
"CHEMBL1172707";"";"0";"410.91";"0";"3.72";"23";"Cl.CNc1ncc(cc1c2oc3ccccc3n2)c4cnn(c4)C5CCNCC5";"IC50";"'>'";"10000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1175153";"Inhibition of recombinant c-MET by HTRF assay";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177783";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";""
"CHEMBL1170009";"";"0";"468.95";"0";"3.15";"27";"Cl.COCC(=O)N1CCC(CC1)n2cc(cn2)c3cnc(N)c(c3)c4oc5ccccc5n4";"IC50";"'='";"17";"nM";"7.77";"";"";"UO_0000065";"17.97";"0.33";"4.62";"6.92";"False";"CHEMBL1175153";"Inhibition of recombinant c-MET by HTRF assay";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177783";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";""
"CHEMBL264938";"GALLOCATECHIN GALLATE";"0";"458.38";"2";"2.23";"GCG";"Oc1cc(O)c2C[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@@H](Oc2c1)c4cc(O)c(O)c(O)c4";"IC50";"'='";"10000";"nM";"5";"";"";"UO_0000065";"10.91";"0.21";"2.77";"2.53";"False";"CHEMBL1056839";"Inhibition of MET kinase";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154634";"1";"Scientific Literature";"J. Med. Chem.";"2009";""
"CHEMBL36327";"EPICATECHIN GALLATE";"0";"442.38";"1";"2.53";"ECG";"Oc1cc(O)c2C[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H](Oc2c1)c4ccc(O)c(O)c4";"IC50";"'='";"10000";"nM";"5";"";"";"UO_0000065";"11.3";"0.21";"2.47";"2.82";"False";"CHEMBL1056839";"Inhibition of MET kinase";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154634";"1";"Scientific Literature";"J. Med. Chem.";"2009";""
"CHEMBL3414924";"";"0";"403.42";"0";"4.54";"(R)-21e";"COc1cnc2ccc(cc2c1)[C@@H](C)c3nnc4c(F)cc(cn34)c5onc(C)c5";"IC50";"'='";"370";"nM";"6.43";"";"";"UO_0000065";"15.94";"0.29";"1.89";"8.21";"False";"CHEMBL3418289";"Inhibition of recombinant c-Met kinase domain (unknown origin) incubated for 30 mins using gastrin peptide substrate by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3414463";"1";"Scientific Literature";"J. Med. Chem.";"2015";""
"CHEMBL3414577";"";"0";"407.45";"1";"5.08";"(R)-20a";"Cc1cc(sn1)c2cc(F)c3nnc(n3c2)[C@](C)(F)c4ccc5ncccc5c4";"IC50";"'='";"5";"nM";"8.3";"";"";"UO_0000065";"20.37";"0.39";"3.22";"14.83";"False";"CHEMBL3418289";"Inhibition of recombinant c-Met kinase domain (unknown origin) incubated for 30 mins using gastrin peptide substrate by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3414463";"1";"Scientific Literature";"J. Med. Chem.";"2015";""
"CHEMBL3414743";"";"0";"374.38";"0";"3.11";"11c";"Cn1cc(cn1)c2cc(F)c3nnc(Cc4ccc5ncc(O)cc5c4)n3c2";"IC50";"'='";"51";"nM";"7.29";"";"";"UO_0000065";"19.48";"0.36";"4.18";"8.99";"False";"CHEMBL3418289";"Inhibition of recombinant c-Met kinase domain (unknown origin) incubated for 30 mins using gastrin peptide substrate by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3414463";"1";"Scientific Literature";"J. Med. Chem.";"2015";""
"CHEMBL3414740";"";"0";"420.4";"0";"4.76";"10f";"Fc1cc(cn2c(nnc12)C(F)(F)c3ccc4ncccc4c3)c5cnn(c5)C6CC6";"IC50";"'='";"24";"nM";"7.62";"";"";"UO_0000065";"18.13";"0.34";"2.86";"12.51";"False";"CHEMBL3418289";"Inhibition of recombinant c-Met kinase domain (unknown origin) incubated for 30 mins using gastrin peptide substrate by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3414463";"1";"Scientific Literature";"J. Med. Chem.";"2015";""
"CHEMBL3414735";"";"0";"391.36";"0";"4.62";"10a";"Fc1cc(cn2c(nnc12)C(F)(F)c3ccc4ncccc4c3)c5ccccn5";"IC50";"'='";"12";"nM";"7.92";"";"";"UO_0000065";"20.24";"0.37";"3.3";"14.15";"False";"CHEMBL3418289";"Inhibition of recombinant c-Met kinase domain (unknown origin) incubated for 30 mins using gastrin peptide substrate by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3414463";"1";"Scientific Literature";"J. Med. Chem.";"2015";""
"CHEMBL3417491";"";"0";"449.56";"0";"4.23";"SA-1";"CN(C)CCCCOC(=O)Nc1ccc(CN2N=C(Nc3ccccc3C)C=CC2=O)cc1";"IC50";"'>'";"10000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3420280";"Inhibition of recombinant c-Met (unknown origin) using poly (Glu,Tyr)4:1 substrate incubated for 60 mins by ELISA method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL3717";"Hepatocyte growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3414492";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";""
