SMILES,Score,PriorLogP,CMET_score,EGFR_score,DELTA
N#Cc1c(F)cc(F)c(C)c1C(=O)Nc1cncnc1CC,2845.13,-53.33,7.048074780578898,6.945000897582811,-0.10307388299608711
CC(=O)N(C)c1ccc(F)c(C(=O)Nc2cncnc2CC)c1F,2387.71,-42.65,6.87733169729752,6.869433047099958,-0.007898650197562418
C=Cc1c(F)c(F)ccc1C(=O)Nc1cncnc1CC,2679.35,-48.46,7.003224351922589,6.924493599770972,-0.07873075215161762
CC(=O)N(C)c1c(F)c(C(=O)Nc2cncnc2CC)cc(F)c1C,2401.48,-57.04,7.008640903646727,6.938438909570822,-0.0702019940759051
C=Cc1c(F)cc(C)c(C)c1C(=O)Nc1cncnc1CC,2481.88,-45.31,7.001887988286224,6.878492964850337,-0.12339502343588737
CC(=O)N(C)c1c(F)cc(C)c(C)c1C(=O)Nc1cncnc1CC,2347.09,-53.27,7.055476459202283,6.898959469011381,-0.1565169901909016
C(=C)c1c(F)cc(C)cc1C(=O)Nc1cncnc1CC,2483.9,-85.32,7.015601672496752,6.878492964850337,-0.1371087076464148
C=Cc1cc(F)cc(C)c1C(=O)Nc1cncnc1CC,2186.34,-41.82,6.766220807558455,6.8797131047104765,0.11349229715202114
Clc1c(F)cc(C)cc1C(=O)Nc1cncnc1CC,2777.93,-72.88,6.934420225055304,6.9470448441917565,0.012624619136452075
C(=C)c1c(F)cc(C)cc1C(=O)Nc1cncnc1CC,2483.9,-85.32,7.015601672496752,6.878492964850337,-0.1371087076464148
C=Cc1c(F)c(C)c(C(=O)Nc2cncnc2CC)c(F)c1C,2301.78,-56.94,6.953344034462272,6.837689631517004,-0.11565440294526752
C(=C)c1ccc(F)cc1C(=O)Nc1cncnc1CC,2412.53,-62.61,6.896450249554368,6.947362826932698,0.050912577378330326
CC(=O)N(C)c1c(F)cc(C)cc1C(=O)Nc1cncnc1CC,2589.28,-51.22,7.054376810079476,6.923679469011381,-0.13069734106809516
C=Cc1c(F)cc(C)c(F)c1C(=O)Nc1cncnc1CC,2542.13,-45.27,7.0361467184449555,6.878492964850337,-0.15765375359461853
CCc1c(F)cc(C)cc1C(=O)Nc1cncnc1CC,2714.88,-42.05,6.945701672496751,6.950150183297095,0.004448510800343364
C(=C)c1c(F)cccc1C(=O)Nc1cncnc1CC,2455.58,-61.74,7.124044279013041,6.912109625411998,-0.2119346536010429
COc1cc(F)c(C(=O)Nc2cncnc2CC)cc1F,2521.97,-39.39,6.866688594346829,6.918119152661066,0.051430558314236485
N#Cc1c(F)ccc(C)c1C(=O)Nc1cncnc1CC,2491.09,-52.06,6.941569977604096,6.864701536110948,-0.07686844149314798
CCN(C)c1cc(F)c(C(=O)Nc2cncnc2CC)cc1F,1916.75,-40.76,6.9518419976102335,6.749561207836283,-0.20228078977395025
Clc1cccc(C)c1CC(=O)Nc1cncnc1CC,2130.6,-58.58,6.721049398451791,6.839871249545089,0.11882185109329768
CN(C)c1c(F)cc(C)c(C)c1C(=O)Nc1cncnc1CC,2674.68,-54.99,6.914102988286226,6.9653354159810785,0.05123242769485259
CC(C)c1cccc(F)c1C(=O)Nc1cncnc1CC,2326.71,-42.08,6.865073775832013,6.829133370567341,-0.03594040526467168
N#Cc1c(F)c(C(=O)Nc2cncnc2CC)cc(F)c1C,2816.66,-59.1,7.016052558356677,6.936220893697807,-0.0798316646588697
C(=C)c1cc(F)c(C)cc1C(=O)Nc1cncnc1CC,2367.47,-81.18,7.076287745522453,6.836254771377143,-0.24003297414531044
C=Cc1c(F)c(C(=O)Nc2cncnc2CC)cc(F)c1C,2666.04,-53.55,6.969865766064003,6.920245272542645,-0.049620493521358
CC(=O)N(C)c1c(F)c(C)c(C(=O)Nc2cncnc2CC)cc1F,2598.26,-61.11,7.008640903646727,7.048596165231828,0.0399552615851011
Clc1cc(F)c(C)cc1CC(=O)Nc1cncnc1CC,2730.0,-67.41,6.92568450343774,7.176606404471864,0.2509219010341237
CC(=O)N(C)c1c(F)c(C(=O)Nc2cncnc2CC)cc(F)c1C,2401.48,-57.04,7.008640903646727,6.938438909570822,-0.0702019940759051
CC(C)(F)c1ccc(C(=O)Nc2cncnc2CC)cc1F,2052.68,-48.03,6.701762867851104,7.006015341929314,0.30425247407820954
CC(=O)N(C)c1c(F)c(C)c(C)cc1C(=O)Nc1cncnc1CC,2421.25,-59.6,7.0435203663408945,6.926612802344714,-0.11690756399618074
FC(F)c1cc(F)ccc1C(=O)Nc1cncnc1CC,2818.83,-48.51,6.965173558271796,6.975317286790008,0.010143728518212214
CC(=O)N(C)c1c(F)ccc(C)c1C(=O)Nc1cncnc1CC,2354.28,-48.13,7.076352954928779,6.839859671031583,-0.23649328389719582
Cc1cc(F)c(C(=O)Nc2cncnc2CC)cc1F,2634.13,-40.02,6.920305766064003,6.935996355458268,0.015690589394265153
CCN(C)c1c(F)c(C)c(C)c(C(=O)Nc2cncnc2CC)c1F,1793.15,-49.56,6.935705650623887,6.834608421031582,-0.1010972295923045
Clc1c(F)ccc(C)c1C(=O)Nc1cncnc1CC,2496.7,-69.61,6.841079620470465,6.921245159848321,0.0801655393778562
CC(=O)N(C)c1c(F)c(C(=O)Nc2cncnc2CC)cc(F)c1C,2401.48,-57.04,7.008640903646727,6.938438909570822,-0.0702019940759051
C=Cc1c(F)c(C(=O)Nc2cncnc2CC)cc(F)c1C,2666.04,-53.55,6.969865766064003,6.920245272542645,-0.049620493521358
Cc1cc(F)cc(C)c1CC(=O)Nc1cncnc1CC,2898.39,-39.96,6.991575679483916,6.995832015949738,0.004256336465821242
COc1c(F)c(C(=O)Nc2cncnc2CC)ccc1F,2476.69,-40.1,6.850807396378133,6.900523310586472,0.04971591420833921
CCc1c(F)cc(C)c(C)c1C(=O)Nc1cncnc1CC,2616.59,-45.8,6.913801321619559,6.939733516630429,0.02593219501086974
Clc1cc(F)ccc1C(=O)Nc1cncnc1CC,2710.4,-50.08,6.9388181447963815,7.126327186345218,0.18750904154883674
Clc1cc(F)ccc1CC(=O)Nc1cncnc1CC,2906.1,-53.74,6.979564185977422,7.029031732981075,0.04946754700365297
C=Cc1cc(F)c(C)c(C)c1C(=O)Nc1cncnc1CC,2451.11,-45.43,6.877008226805875,6.8675131047104765,-0.009495122095398933
CC(=O)N(C)c1ccc(F)cc1C(=O)Nc1cncnc1CC,2907.91,-39.51,7.028586379837203,6.997830678773843,-0.03075570106336034
C(c1cncnc1CC)c1ccc(C)c(C)c1C(=O)Nc1cncnc1CC,363.07,-107.09,6.494344276906668,6.810382064373535,0.3160377874668665
Cc1cc(F)c(C(=O)Nc2cncnc2CC)cc1F,2634.13,-40.02,6.920305766064003,6.935996355458268,0.015690589394265153
CN(C)c1c(F)cc(C)cc1C(=O)Nc1cncnc1CC,2754.84,-48.97,6.970201672496752,6.928587802344714,-0.041613870152038324
C(=C)c1c(F)c(C(=O)Nc2cncnc2CC)cn1C,2202.68,-83.85,6.8925715541974375,6.8058786098426,-0.08669294435483721
CC(F)c1c(F)cc(C)c(C)c1C(=O)Nc1cncnc1CC,2380.36,-59.8,7.008597656395892,6.919298441191163,-0.08929921520472917
Cc1cc(F)c(C(=O)Nc2cncnc2CC)cc1F,2634.13,-40.02,6.920305766064003,6.935996355458268,0.015690589394265153
N#Cc1c(F)c(C(=O)Nc2cncnc2CC)ccc1F,2386.22,-50.91,7.038525429929547,6.819703619444282,-0.21882181048526483
CN(C)c1cc(F)c(C)cc1C(=O)Nc1cncnc1CC,2755.56,-48.79,7.0242522128851554,6.928816135678049,-0.09543607720710678
CC(=O)N(C)c1c(F)cc(C)cc1C(=O)Nc1cncnc1CC,2589.28,-51.22,7.054376810079476,6.923679469011381,-0.13069734106809516
C(=C)c1cnc(C(=O)Nc2cncnc2CC)cc1F,2162.99,-62.92,6.808053306170954,6.886975473452845,0.07892216728189183
C=Cc1c(F)c(C)c(C(=O)Nc2cncnc2CC)cc1F,2676.38,-54.31,6.969865766064003,6.923640822548195,-0.04622494351580819
Fc1ccc(F)c(C)c1C(=O)Nc1cncnc1CC,2460.89,-53.22,6.860533240811477,6.903632966208626,0.043099725397149236
C=Cc1c(F)c(C(=O)Nc2cncnc2CC)c(F)cc1C,2623.43,-52.95,7.004927988286226,6.906109631517004,-0.0988183567692218
Clc1ccc(F)cc1C(=O)Nc1cncnc1CC,2907.71,-50.26,7.00049797385621,7.033390735435018,0.032892761578807495
CC(C)(F)c1ccc(C)cc1C(=O)Nc1cncnc1CC,2151.98,-55.24,6.766902705442707,6.974013241627654,0.20711053618494724
C=Cc1c(F)c(C(=O)Nc2cncnc2CC)c(F)cc1C,2623.43,-52.95,7.004927988286226,6.906109631517004,-0.0988183567692218
C(=C)c1c(F)c(C(=O)Nc2cncnc2CC)cc(F)c1C,2666.04,-96.65,6.969865766064003,6.920245272542645,-0.049620493521358
Fc1cccc(C)c1C(=O)Nc1cncnc1CC,2131.68,-51.31,7.0023186109968485,6.833331943799664,-0.16898666719718491
CCc1c(F)c(F)c(C(=O)Nc2cncnc2CC)cc1F,1740.44,-41.46,6.896753714781952,6.952631593553506,0.055877878771553924
C(=C)c1ccc(C)cc1C(=O)Nc1cncnc1CC,1873.17,-69.27,6.699396422897934,6.910488788471159,0.21109236557322575
CC(=O)N(C)c1c(F)cc(C)cc1C(=O)Nc1cncnc1CC,2589.28,-51.22,7.054376810079476,6.923679469011381,-0.13069734106809516
CC(=O)N(C)c1cc(F)c(C(=O)Nc2cncnc2CC)cc1F,2554.9,-46.36,7.012530903646727,6.929202545934458,-0.08332835771226943
C(C)c1cc(F)c(C)c(C)c1C(=O)Nc1cncnc1CC,2693.86,-84.13,6.98592162464986,6.939368022124934,-0.04655360252492624
CC(=O)N(C)c1ccc(F)cc1C(=O)Nc1cncnc1CC,2907.91,-39.51,7.028586379837203,6.997830678773843,-0.03075570106336034
Clc1cccc(C)c1C(=O)Nc1cncnc1CC,2119.73,-54.65,6.745775490137882,6.8567168084306465,0.1109413182927641
C=Cc1c(F)cc(C)cc1CC(=O)Nc1cncnc1CC,2256.42,-42.74,7.243548151573231,6.886761496318868,-0.35678665525436326
C(=C)c1c(F)cc(F)cc1C(=O)Nc1cncnc1CC,2532.19,-71.76,6.984557988286225,6.8749387981836705,-0.1096191901025545
COc1c(F)c(C(=O)Nc2cncnc2CC)c(F)cc1C,2575.6,-47.39,6.974160513538749,6.870853600990513,-0.10330691254823599
CC(=O)N(C)c1c(F)c(C)c(C)c(C)c1C(=O)Nc1cncnc1CC,1938.63,-53.64,6.945576141741964,6.822697726587138,-0.12287841515482611
Cc1c(F)cc(C(=O)Nc2cncnc2CC)cc1F,2471.94,-40.06,6.864467621267623,6.930244945201857,0.06577732393423386
C(=C)c1c(F)cc(C)c(F)c1C(=O)Nc1cncnc1CC,2542.13,-85.35,7.0361467184449555,6.878492964850337,-0.15765375359461853
C=Cc1c(F)c(C)c(C(=O)Nc2cncnc2CC)c(F)c1C,2301.78,-56.94,6.953344034462272,6.837689631517004,-0.11565440294526752
Clc1c(Cl)cccc1C(=O)Nc1cncnc1CC,2197.42,-43.46,6.743089902742822,6.813255538589377,0.07016563584655522
C=Cc1c(F)c(C(=O)Nc2cncnc2CC)cc(F)c1C,2666.04,-53.55,6.969865766064003,6.920245272542645,-0.049620493521358
c1ccc(C)c(C)c1C(=O)Nc1cncnc1CC,1779.73,-65.21,6.699934347187265,6.7603019850084545,0.060367637821189035
Cc1c(F)cc(C(=O)Nc2cncnc2CC)cc1F,2471.94,-40.06,6.864467621267623,6.930244945201857,0.06577732393423386
Clc1c(F)c(C)c(C)cc1C(=O)Nc1cncnc1CC,2567.16,-85.81,6.8843395100324525,6.9576031775250895,0.07326366749263702
CC(=O)N(C)c1c(F)cc(C)cc1CC(=O)Nc1cncnc1CC,2165.6,-57.26,7.151434977467646,6.952518926122898,-0.19891605134474766
Cc1c(F)cc(C)c(C)c1C(=O)Nc1cncnc1CC,2889.21,-44.07,7.004616732874968,6.981287722979634,-0.02332900989533382
CC(=O)N(C)c1cc(F)cc(C(=O)Nc2cncnc2CC)c1F,2368.15,-46.47,6.8621666972975195,6.936098320021483,0.07393162272396392
C=Cc1c(F)cc(C(=O)Nc2cncnc2CC)cc1F,2542.47,-39.44,6.909867621267623,6.878492964850337,-0.03137465641728632
CC(=O)N(C)c1cccc(F)c1C(=O)Nc1cncnc1CC,2582.63,-42.43,7.044424222550045,6.8937419654446845,-0.15068225710536076
CCc1cc(F)c(C(=O)Nc2cncnc2CC)cc1F,2741.44,-37.26,6.943106069094305,6.936668022124934,-0.006438046969370781
CC(=O)N(C)c1c(F)c(C(=O)Nc2cncnc2CC)cc(F)c1C,2401.48,-57.04,7.008640903646727,6.938438909570822,-0.0702019940759051
C(=C)c1c(F)cc(C)cc1C(=O)Nc1cncnc1CC,2483.9,-85.32,7.015601672496752,6.878492964850337,-0.1371087076464148
CN(C)c1c(F)c(F)c(C)cc1CC(=O)Nc1cncnc1CC,2320.43,-61.56,6.968949185977424,6.960360592789565,-0.008588593187859317
CN(C)c1c(F)ccc(C)c1C(=O)Nc1cncnc1CC,2572.63,-48.67,6.868733019366256,6.906235618001279,0.037502598635023254
C(=C)c1ccc(F)c(C)c1C(=O)Nc1cncnc1CC,2104.36,-76.44,6.73259684152449,6.923039653855775,0.1904428123312849
C(=C)c1c(F)ccc(C)c1C(=O)Nc1cncnc1CC,2563.28,-80.08,7.050651352699589,6.906174552151924,-0.14447680054766465
Clc1cc(F)c(C)c(F)c1C(=O)Nc1cncnc1CC,2782.92,-65.51,6.938400340378577,6.955739581033862,0.017339240655285693
C=Cc1cc(F)c(C(=O)Nc2cncnc2CC)cc1F,2492.18,-39.21,6.860966004583653,6.873036181633554,0.012070177049901432
N#Cc1c(F)cc(C)c(F)c1C(=O)Nc1cncnc1CC,2771.8,-52.69,7.1074446218487415,6.922201036471701,-0.1852435853770409
Clc1cc(F)c(C)cc1CC(=O)Nc1cncnc1CC,2730.0,-67.41,6.92568450343774,7.176606404471864,0.2509219010341237
C(=C)c1c(F)cc(C)c(C)c1C(=O)Nc1cncnc1CC,2481.88,-89.02,7.001887988286224,6.878492964850337,-0.12339502343588737
CN(C)c1c(F)cc(C)c(C)c1C(=O)Nc1cncnc1CC,2674.68,-54.99,6.914102988286226,6.9653354159810785,0.05123242769485259
CC(=O)N(C)c1c(C)c(C(=O)Nc2cncnc2CC)cc(F)c1C,2643.39,-60.79,7.008640903646727,7.004639984092705,-0.00400091955402182
COc1c(F)cc(C(=O)Nc2cncnc2CC)cc1F,2077.64,-41.41,6.696784893994894,6.89974526765718,0.20296037366228603
Cc1c(F)cc(C)c(F)c1C(=O)Nc1cncnc1CC,2911.58,-42.74,7.026275607333845,6.969098972979635,-0.05717663435420928
Clc1cc(F)c(C)cc1CC(=O)Nc1cncnc1CC,2730.0,-67.41,6.92568450343774,7.176606404471864,0.2509219010341237
C(=C)Nc1c(F)cc(C)cc1C(=O)Nc1cncnc1CC,1724.33,-86.54,7.204805897095681,6.844424190569061,-0.3603817065266197
CC(=O)N(C)c1c(F)c(C)c(C(=O)Nc2cncnc2CC)cc1F,2598.26,-61.11,7.008640903646727,7.048596165231828,0.0399552615851011
COC(=O)c1c(C)c(C)c(C)c(C(=O)Nc2cncnc2CC)c1F,1334.52,-53.35,7.029447050832874,6.781918723645634,-0.24752832718723994
C(=C)c1c(F)cc(F)c(C(=O)Nc2cncnc2CC)c1F,2581.53,-79.41,7.001887988286224,6.878492964850337,-0.12339502343588737
CC(=O)N(C)c1c(F)cccc1C(=O)Nc1cncnc1CC,2423.56,-41.01,7.117335275181623,6.837962877865598,-0.2793723973160249
C=Cc1c(F)cc(C)c(C)c1C(=O)Nc1cncnc1CC,2481.88,-45.31,7.001887988286224,6.878492964850337,-0.12339502343588737
CCc1cc(F)c(C)c(C)c1C(=O)Nc1cncnc1CC,2693.86,-43.49,6.98592162464986,6.939368022124934,-0.04655360252492624
C(=C)c1cc(F)c(C)c(C(=O)Nc2cncnc2CC)c1F,2510.51,-85.77,6.955388226805875,6.8675131047104765,-0.08787512209539816
CC(=O)N(C)c1ccc(F)c(C)c1C(=O)Nc1cncnc1CC,2605.85,-47.48,7.122678363964186,6.929301262911923,-0.19337710105226336
CC(=O)N(C)c1c(F)c(C)c(C)cc1C(=O)Nc1cncnc1CC,2421.25,-59.6,7.0435203663408945,6.926612802344714,-0.11690756399618074
Clc1ccc(F)c(C)c1CC(=O)Nc1cncnc1CC,2436.18,-61.06,6.826008392326629,6.883129613542202,0.05712122121557339
C(=C)c1cc(F)c(C(=O)Nc2cncnc2CC)cc1F,2492.18,-71.24,6.860966004583653,6.873036181633554,0.012070177049901432
CN(C)c1c(F)ccc(C)c1C(=O)Nc1cncnc1CC,2572.63,-48.67,6.868733019366256,6.906235618001279,0.037502598635023254
C(=C)c1c(F)c(C)ccc1C(=O)Nc1cncnc1CC,2046.81,-95.93,6.708195772005773,6.88740513823251,0.1792093662267371
CN(C)c1c(F)c(C)c(C)cc1C(=O)Nc1cncnc1CC,2728.38,-57.39,7.016885228758169,6.931521135678048,-0.08536409308012072
C=Cc1c(F)c(C)c(C)c(C)c1C(=O)Nc1cncnc1CC,2188.14,-47.75,6.990976141741964,6.818287964850338,-0.17268817689162574
Clc1cc(F)c(C(=O)Nc2cncnc2CC)cc1F,1779.19,-56.42,6.897279229267466,6.9513816189958995,0.05410238972843384
C(=C)c1ccc(F)cc1C(=O)Nc1cncnc1CC,2412.53,-62.61,6.896450249554368,6.947362826932698,0.050912577378330326
CN(C)c1c(F)ccc(C)c1C(=O)Nc1cncnc1CC,2572.63,-48.67,6.868733019366256,6.906235618001279,0.037502598635023254
CC(N)(C)c1cc(F)cc(C)c1C(=O)Nc1cncnc1CC,2180.21,-61.99,6.9597825026607385,6.934853544796709,-0.024928957864029933
C=Cc1cnc(C(=O)Nc2cncnc2CC)cc1F,2162.99,-39.25,6.808053306170954,6.886975473452845,0.07892216728189183
CN(C)c1c(F)ccc(C)c1C(=O)Nc1cncnc1CC,2572.63,-48.67,6.868733019366256,6.906235618001279,0.037502598635023254
c1c(F)cc(C)c(C)c1C(=O)Nc1cncnc1CC,2440.36,-79.72,6.87378100415924,7.036909691566605,0.1631286874073652
Clc1ccc(C)cc1C(=O)Nc1cncnc1CC,2132.86,-57.24,6.751216267138659,6.944197526878867,0.19298125974020763
Clc1cc(F)c(C(=O)Nc2cncnc2CC)cc1F,1779.19,-56.42,6.897279229267466,6.9513816189958995,0.05410238972843384
CN(C)c1c(F)c(C(=O)Nc2cncnc2CC)ccc1F,2581.9,-49.39,6.963223082081319,6.87233561800128,-0.09088746408003878
CN(C)c1c(F)cc(C)c(C)c1C(=O)Nc1cncnc1CC,2674.68,-54.99,6.914102988286226,6.9653354159810785,0.05123242769485259
CCc1c(F)cc(C)c(C)c1C(=O)Nc1cncnc1CC,2616.59,-45.8,6.913801321619559,6.939733516630429,0.02593219501086974
C(=C)c1c(F)c(C(=O)Nc2cncnc2CC)ccc1F,2618.16,-80.53,7.086471970970207,6.90422839830577,-0.18224357266443647
C(=C)c1c(F)cc(C)cc1C(=O)Nc1cncnc1CC,2483.9,-85.32,7.015601672496752,6.878492964850337,-0.1371087076464148
Cc1cc(F)c(C)c(C)c1C(=O)Nc1cncnc1CC,2726.05,-41.07,6.9303614925597286,6.93317827853519,0.0028167859754617552
C(=C)c1c(F)c(C)c(C)cc1C(=O)Nc1cncnc1CC,2481.88,-101.81,6.9593452287581705,6.878492964850337,-0.08085226390783351
CCc1cc(F)c(C(=O)Nc2cncnc2CC)cc1F,2741.44,-37.26,6.943106069094305,6.936668022124934,-0.006438046969370781
CC(=O)N(C)c1c(F)c(C)ccc1C(=O)Nc1cncnc1CC,2380.35,-60.69,6.849560903646726,6.858496337698249,0.008935434051522861
C=Cc1cc(F)cc(C)c1C(=O)Nc1cncnc1CC,2186.34,-41.82,6.766220807558455,6.8797131047104765,0.11349229715202114
CC(=O)N(C)c1c(F)c(C)ccc1C(=O)Nc1cncnc1CC,2380.35,-60.69,6.849560903646726,6.858496337698249,0.008935434051522861
C(=C)c1c(F)cc(C)c(C)c1C(=O)Nc1cncnc1CC,2481.88,-89.02,7.001887988286224,6.878492964850337,-0.12339502343588737
CC(F)c1cc(F)c(C(=O)Nc2cncnc2CC)cc1F,2641.12,-50.81,6.9680175120957495,6.920097275689998,-0.04792023640575138
